# algorithm	order	size	timeNs
QuicksortVariant1(pivot: MEDIAN3)	random	16384	664583
QuicksortVariant1(pivot: MEDIAN3)	random	32768	1416375
QuicksortVariant1(pivot: MEDIAN3)	random	65536	2793667
QuicksortVariant1(pivot: MEDIAN3)	random	131072	6014416
QuicksortVariant1(pivot: MEDIAN3)	random	262144	12764083
QuicksortVariant1(pivot: MEDIAN3)	random	524288	26214917
QuicksortVariant1(pivot: MEDIAN3)	random	1048576	54879583
QuicksortVariant1(pivot: MEDIAN3)	random	2097152	116818917
QuicksortVariant1(pivot: MEDIAN3)	random	4194304	238695917
QuicksortVariant1(pivot: MEDIAN3)	random	8388608	497103083
QuicksortVariant1(pivot: MEDIAN3)	random	16777216	1043634291
QuicksortVariant1(pivot: MEDIAN3)	random	33554432	2160763833
QuicksortVariant1(pivot: MEDIAN3)	random	67108864	4429652708
QuicksortVariant1(pivot: MEDIAN3)	random	134217728	9165433417
QuicksortVariant1(pivot: MEDIAN3)	random	268435456	18794592167
QuicksortVariant1(pivot: MEDIAN3)	ascending	1024	9417
QuicksortVariant1(pivot: MEDIAN3)	ascending	2048	16208
QuicksortVariant1(pivot: MEDIAN3)	ascending	4096	27375
QuicksortVariant1(pivot: MEDIAN3)	ascending	8192	51625
QuicksortVariant1(pivot: MEDIAN3)	ascending	16384	100000
QuicksortVariant1(pivot: MEDIAN3)	ascending	32768	228416
QuicksortVariant1(pivot: MEDIAN3)	ascending	65536	470791
QuicksortVariant1(pivot: MEDIAN3)	ascending	131072	878375
QuicksortVariant1(pivot: MEDIAN3)	ascending	262144	1793625
QuicksortVariant1(pivot: MEDIAN3)	ascending	524288	4329625
QuicksortVariant1(pivot: MEDIAN3)	ascending	1048576	7343083
QuicksortVariant1(pivot: MEDIAN3)	ascending	2097152	16453250
QuicksortVariant1(pivot: MEDIAN3)	ascending	4194304	35745625
QuicksortVariant1(pivot: MEDIAN3)	ascending	8388608	71118750
QuicksortVariant1(pivot: MEDIAN3)	ascending	16777216	153742083
QuicksortVariant1(pivot: MEDIAN3)	ascending	33554432	305926792
QuicksortVariant1(pivot: MEDIAN3)	ascending	67108864	621821250
QuicksortVariant1(pivot: MEDIAN3)	ascending	134217728	1282926917
QuicksortVariant1(pivot: MEDIAN3)	ascending	268435456	2625962541
QuicksortVariant1(pivot: MEDIAN3)	descending	1024	11666
QuicksortVariant1(pivot: MEDIAN3)	descending	2048	15792
QuicksortVariant1(pivot: MEDIAN3)	descending	4096	35708
QuicksortVariant1(pivot: MEDIAN3)	descending	8192	57625
QuicksortVariant1(pivot: MEDIAN3)	descending	16384	109916
QuicksortVariant1(pivot: MEDIAN3)	descending	32768	222958
QuicksortVariant1(pivot: MEDIAN3)	descending	65536	470791
QuicksortVariant1(pivot: MEDIAN3)	descending	131072	973166
QuicksortVariant1(pivot: MEDIAN3)	descending	262144	1840583
QuicksortVariant1(pivot: MEDIAN3)	descending	524288	4349417
QuicksortVariant1(pivot: MEDIAN3)	descending	1048576	8311875
QuicksortVariant1(pivot: MEDIAN3)	descending	2097152	18027916
QuicksortVariant1(pivot: MEDIAN3)	descending	4194304	35426625
QuicksortVariant1(pivot: MEDIAN3)	descending	8388608	75888792
QuicksortVariant1(pivot: MEDIAN3)	descending	16777216	151082084
QuicksortVariant1(pivot: MEDIAN3)	descending	33554432	315604417
QuicksortVariant1(pivot: MEDIAN3)	descending	67108864	647161375
QuicksortVariant1(pivot: MEDIAN3)	descending	134217728	1352684916
QuicksortVariant1(pivot: MEDIAN3)	descending	268435456	2798549583
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1024	25833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2048	51166
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4096	118458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8192	222792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16384	477458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	32768	999875
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	65536	2147458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	131072	4570125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	262144	10169292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	524288	20400292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1048576	43593709
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2097152	91971333
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4194304	193492917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8388608	406388750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16777216	848131667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	33554432	1772222083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	67108864	3721734500
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	134217728	7676280042
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	268435456	16050540250
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1024	5708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2048	8708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4096	13042
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8192	28292
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16384	54417
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	32768	134709
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	65536	238083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	131072	510125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	262144	1080959
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	524288	2274042
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1048576	4634083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2097152	10177750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4194304	21095041
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8388608	46777417
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16777216	93866708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	33554432	201234333
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	67108864	403871125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	134217728	840415375
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	268435456	1761891666
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	1024	6583
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	2048	10750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	4096	19708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	8192	38208
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	16384	66458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	32768	129542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	65536	255167
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	131072	557875
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	262144	1122458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	524288	2509458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	1048576	5262667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	2097152	11109792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	4194304	22516583
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	8388608	49322792
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	16777216	101625916
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	33554432	214786042
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	67108864	443959125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	134217728	913679209
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	descending	268435456	1831795292
DualPivotQuicksort(pivot: THIRDS)	random	1024	31958
DualPivotQuicksort(pivot: THIRDS)	random	2048	72542
DualPivotQuicksort(pivot: THIRDS)	random	4096	129875
DualPivotQuicksort(pivot: THIRDS)	random	8192	277875
DualPivotQuicksort(pivot: THIRDS)	random	16384	597041
DualPivotQuicksort(pivot: THIRDS)	random	32768	1235625
DualPivotQuicksort(pivot: THIRDS)	random	65536	2550000
DualPivotQuicksort(pivot: THIRDS)	random	131072	5461458
DualPivotQuicksort(pivot: THIRDS)	random	262144	11433500
DualPivotQuicksort(pivot: THIRDS)	random	524288	23856334
DualPivotQuicksort(pivot: THIRDS)	random	1048576	48911375
DualPivotQuicksort(pivot: THIRDS)	random	2097152	104287208
DualPivotQuicksort(pivot: THIRDS)	random	4194304	212718125
DualPivotQuicksort(pivot: THIRDS)	random	8388608	445752791
DualPivotQuicksort(pivot: THIRDS)	random	16777216	929023083
DualPivotQuicksort(pivot: THIRDS)	random	33554432	1949902250
DualPivotQuicksort(pivot: THIRDS)	random	67108864	3986234666
DualPivotQuicksort(pivot: THIRDS)	random	134217728	8381586208
DualPivotQuicksort(pivot: THIRDS)	random	268435456	17261944250
DualPivotQuicksort(pivot: THIRDS)	ascending	1024	8458
DualPivotQuicksort(pivot: THIRDS)	ascending	2048	12750
DualPivotQuicksort(pivot: THIRDS)	ascending	4096	25417
DualPivotQuicksort(pivot: THIRDS)	ascending	8192	55167
DualPivotQuicksort(pivot: THIRDS)	ascending	16384	96209
DualPivotQuicksort(pivot: THIRDS)	ascending	32768	180750
DualPivotQuicksort(pivot: THIRDS)	ascending	65536	409583
DualPivotQuicksort(pivot: THIRDS)	ascending	131072	778542
DualPivotQuicksort(pivot: THIRDS)	ascending	262144	1721250
DualPivotQuicksort(pivot: THIRDS)	ascending	524288	4025791
DualPivotQuicksort(pivot: THIRDS)	ascending	1048576	7720209
DualPivotQuicksort(pivot: THIRDS)	ascending	2097152	16017375
DualPivotQuicksort(pivot: THIRDS)	ascending	4194304	36724708
DualPivotQuicksort(pivot: THIRDS)	ascending	8388608	72917792
DualPivotQuicksort(pivot: THIRDS)	ascending	16777216	153788167
DualPivotQuicksort(pivot: THIRDS)	ascending	33554432	310796541
DualPivotQuicksort(pivot: THIRDS)	ascending	67108864	651240500
DualPivotQuicksort(pivot: THIRDS)	ascending	134217728	1395919208
DualPivotQuicksort(pivot: THIRDS)	ascending	268435456	2689889542
DualPivotQuicksort(pivot: THIRDS)	descending	1024	10458
DualPivotQuicksort(pivot: THIRDS)	descending	2048	17750
DualPivotQuicksort(pivot: THIRDS)	descending	4096	30083
DualPivotQuicksort(pivot: THIRDS)	descending	8192	46000
DualPivotQuicksort(pivot: THIRDS)	descending	16384	98500
DualPivotQuicksort(pivot: THIRDS)	descending	32768	171375
DualPivotQuicksort(pivot: THIRDS)	descending	65536	415125
DualPivotQuicksort(pivot: THIRDS)	descending	131072	781500
DualPivotQuicksort(pivot: THIRDS)	descending	262144	1667416
DualPivotQuicksort(pivot: THIRDS)	descending	524288	3929375
DualPivotQuicksort(pivot: THIRDS)	descending	1048576	7662833
DualPivotQuicksort(pivot: THIRDS)	descending	2097152	15884000
DualPivotQuicksort(pivot: THIRDS)	descending	4194304	36034042
DualPivotQuicksort(pivot: THIRDS)	descending	8388608	71129875
DualPivotQuicksort(pivot: THIRDS)	descending	16777216	150060333
DualPivotQuicksort(pivot: THIRDS)	descending	33554432	307434875
DualPivotQuicksort(pivot: THIRDS)	descending	67108864	650925208
DualPivotQuicksort(pivot: THIRDS)	descending	134217728	1391612459
DualPivotQuicksort(pivot: THIRDS)	descending	268435456	2845188500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1024	38000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2048	65000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4096	127042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8192	255125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16384	565875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	32768	1249542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	65536	2589542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	131072	5557084
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	262144	11933541
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	524288	26227083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1048576	55048625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2097152	117396209
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4194304	242306708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8388608	502190792
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16777216	1133317792
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	33554432	2256001375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	67108864	4717399958
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	134217728	9456477625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	268435456	19820387375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1024	8542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2048	17875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4096	26500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8192	59667
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16384	145750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	32768	263167
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	65536	589708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	131072	1243292
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	262144	2673042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	524288	5979792
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1048576	12025583
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2097152	25584833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4194304	57482334
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8388608	117454041
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16777216	247290750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	33554432	493866083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	67108864	1085698375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	134217728	2302585500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	268435456	4557052958
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	1024	10625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	2048	18917
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	4096	28166
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	8192	59416
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	16384	126875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	32768	275625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	65536	593875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	131072	1207041
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	262144	2624666
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	524288	5906917
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	1048576	12288084
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	2097152	25326708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	4194304	58601625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	8388608	117394958
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	16777216	250028500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	33554432	492647375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	67108864	1099845666
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	134217728	2310557542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	268435456	4603189125
JavaArraysSort	random	1024	25167
JavaArraysSort	random	2048	50958
JavaArraysSort	random	4096	96791
JavaArraysSort	random	8192	209166
JavaArraysSort	random	16384	463208
JavaArraysSort	random	32768	946042
JavaArraysSort	random	65536	2046291
JavaArraysSort	random	131072	4338083
JavaArraysSort	random	262144	9192042
JavaArraysSort	random	524288	19205042
JavaArraysSort	random	1048576	40544208
JavaArraysSort	random	2097152	86236834
JavaArraysSort	random	4194304	183879750
JavaArraysSort	random	8388608	376343250
JavaArraysSort	random	16777216	807647375
JavaArraysSort	random	33554432	1670370625
JavaArraysSort	random	67108864	3454287583
JavaArraysSort	random	134217728	7157038666
JavaArraysSort	random	268435456	14898853666
JavaArraysSort	ascending	1024	2375
JavaArraysSort	ascending	2048	2333
JavaArraysSort	ascending	4096	2916
JavaArraysSort	ascending	8192	2667
JavaArraysSort	ascending	16384	4542
JavaArraysSort	ascending	32768	8250
JavaArraysSort	ascending	65536	14417
JavaArraysSort	ascending	131072	22708
JavaArraysSort	ascending	262144	40959
JavaArraysSort	ascending	524288	69625
JavaArraysSort	ascending	1048576	130125
JavaArraysSort	ascending	2097152	242291
JavaArraysSort	ascending	4194304	596583
JavaArraysSort	ascending	8388608	1249500
JavaArraysSort	ascending	16777216	1955375
JavaArraysSort	ascending	33554432	4753667
JavaArraysSort	ascending	67108864	9633875
JavaArraysSort	ascending	134217728	19185375
JavaArraysSort	ascending	268435456	36872416
